Time 240,Strain 240,Time 240 Creep,Strain 240 Creep,,Time 280,Strain 280,Time 280 Creep,Strain 280 Creep,,Time 300,Strain 300,Time 300 Creep,Strain 300 Creep,,Time 320,Strain 320,Time 320 Creep,Strain 320 Creep,,Time 280 Chris1,Strain 280 Chris1,,,Time 280 Chris2,Strain 280 Chris2,,,Time 280 MOOSE,Strain 280 MOOSE,,,Time 280 Creep FITTED,Strain 280 Creep FITTED,,,Time 320 Creep FITTED,Strain 320 Creep FITTED
,,,,,,,,,,,,,,,,,,,,,,,,79.50305556,0.127454082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.58638889,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.66972222,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.75305556,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.83638889,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.91972222,0.127460665,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.00305556,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.08638889,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.16972222,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.25305556,0.127460665,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.33638889,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.41972222,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.50305556,0.129381804,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.58638889,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.66972222,0.127454082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.75305556,0.127460665,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.83638889,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,80.91972222,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.00305556,0.127460665,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.08638889,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.16972222,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.25305556,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.33638889,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.41972222,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.50305556,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.58638889,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.66972222,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.75305556,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.83638889,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,81.91972222,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.00305556,0.127454082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.08638889,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.16972222,0.129381804,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.25305556,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.33638889,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.41972222,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.50305556,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.58638889,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.66972222,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.75305556,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.83638889,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,82.91972222,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.00305556,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.08638889,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.16972222,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.25305556,0.129313978,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.33638889,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.41972222,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.50305556,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.58638889,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.66972222,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.75305556,0.131316108,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.83638889,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,83.91972222,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.00305556,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.08638889,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.16972222,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.25305556,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.33638889,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.41972222,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.50305556,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.58638889,0.129388387,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.66972222,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.75305556,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.83638889,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,84.91972222,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.00305556,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.08638889,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.16972222,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.25305556,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.33638889,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.41972222,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.50305556,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.58638889,0.130337419,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.66972222,0.129336354,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.75305556,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.83638889,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,85.91972222,0.131316108,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.00305556,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.08638889,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.16972222,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.25305556,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.33638889,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.41972222,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.50305556,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.58638889,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.66972222,0.132242765,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.75305556,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.83638889,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,86.91972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.00305556,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.08638889,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.16972222,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.25305556,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.33638889,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.41972222,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.50305556,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.58638889,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.66972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.75305556,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.83638889,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,87.91972222,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.00305556,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.08638889,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.16972222,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.25305556,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.33638889,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.41972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.50305556,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.58638889,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.66972222,0.132242765,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.75305556,0.132242765,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.83638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,88.91972222,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.00305556,0.132242765,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.08638889,0.131264076,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.16972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.25305556,0.130315043,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.33638889,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.41972222,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.50305556,0.132242765,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.58638889,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.66972222,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.75305556,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.83638889,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,89.91972222,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.00305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.08638889,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.16972222,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.25305556,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.33638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.41972222,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.50305556,0.132242765,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.58638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.66972222,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.75305556,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.83638889,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,90.91972222,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.00305556,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.08638889,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.16972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.25305556,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.33638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.41972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.50305556,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.58638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.66972222,0.1312417,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.75305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.83638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,91.91972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.00305556,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.08638889,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.16972222,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.25305556,0.13026301,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.33638889,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.41972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.50305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.58638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.66972222,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.75305556,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.83638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,92.91972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.00305556,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.08638889,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.16972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.25305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.33638889,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.41972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.50305556,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.58638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.66972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.75305556,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.83638889,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,93.91972222,0.135067486,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.00305556,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.08638889,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.16972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.25305556,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.33638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.41972222,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.50305556,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.58638889,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.66972222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.75305556,0.134073004,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.83638889,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,94.91972222,0.134073004,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.00305556,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.08638889,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.16972222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.25305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.33638889,0.133169422,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.41972222,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.50305556,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.58638889,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.66972222,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.75305556,0.13414083,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.83638889,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,95.91972222,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.00305556,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.08638889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.16972222,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.25305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.33638889,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.41972222,0.134073004,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.50305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.58638889,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.66972222,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.75305556,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.83638889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,96.91972222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.00305556,0.132197315,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.08638889,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.16972222,0.132190732,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.25305556,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.33638889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.41972222,0.135067486,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.50305556,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.58638889,0.135119519,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.66972222,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.75305556,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.83638889,0.136046176,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,97.91972222,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.00305556,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.08638889,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.16972222,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.25305556,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.33638889,0.134073004,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.41972222,0.135067486,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.50305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.58638889,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.66972222,0.135028618,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.75305556,0.137928447,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.83638889,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,98.91972222,0.133191797,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.00305556,0.133146347,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.08638889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.16972222,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.25305556,0.134073004,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.33638889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.41972222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.50305556,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.58638889,0.135074069,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.66972222,0.134125036,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.75305556,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.83638889,0.136007308,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,99.91972222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.0030556,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.0863889,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.1697222,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.2530556,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.3363889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.4197222,0.134118454,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.5030556,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.5863889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.6697222,0.134073004,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.7530556,0.137001791,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.8363889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,100.9197222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.0030556,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.0863889,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.1697222,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.2530556,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.3363889,0.137882997,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.4197222,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.5030556,0.137905372,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.5863889,0.136007308,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.6697222,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.7530556,0.136007308,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.8363889,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,101.9197222,0.136007308,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.0030556,0.137001791,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.0863889,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.1697222,0.135051693,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.2530556,0.136007308,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.3363889,0.13695634,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.4197222,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.5030556,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.5863889,0.136000725,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.6697222,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.7530556,0.137928447,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.8363889,0.136023101,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,102.9197222,0.136007308,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,103.0030556,0.13695634,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,103.0863889,0.136949758,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,103.1697222,0.13695634,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,103.2530556,0.137928447,,,,,,,,,,,,
